ApplNo,ProductNo,MarketingStatusID,TECode
214651,3,1,AB
214651,4,1,AB
214652,1,1,AP
214652,2,1,AP
214653,1,1,AP
214654,1,1,AB
214654,2,1,AB
214654,3,1,AB
214655,1,1,AP
214656,1,1,AA
214656,2,1,AA
214659,1,1,AB
214659,2,1,AB
214659,3,1,AB
214659,4,1,AB
214663,1,1,AB
214663,2,1,AB
214668,1,1,AB2
214671,1,1,AA
214672,1,1,AA
214673,1,1,AA
214674,1,1,AB
214674,2,1,AB
214674,3,1,AB
214674,4,1,AB
214677,1,1,AP
214679,1,1,AB
214680,1,1,AP
214682,1,1,AO
214683,1,1,AP
214686,1,1,AB
214686,2,1,AB
214687,1,1,AT2
214688,1,1,AB
214689,1,1,AB
214689,2,1,AB
214691,1,1,AB
214691,2,1,AB
214691,3,1,AB
214691,4,1,AB
214695,1,1,AB
214695,2,1,AB
214695,3,1,AB
214695,4,1,AB
214696,1,1,AB
214696,2,1,AB
214698,1,1,AB
214699,1,1,AB
214699,2,1,AB
214699,3,1,AB
214702,1,1,AA
214717,1,1,AB
214717,2,1,AB
214719,1,1,AB
214719,2,1,AB
214719,3,1,AB
214721,1,1,AA
214722,1,1,AB
214723,1,1,AB
214726,1,1,AB
214726,2,1,AB
214726,3,1,AB
214727,1,1,AP
214727,2,1,AP
214727,3,1,AP
214727,4,1,AP
214727,5,1,AP
214729,1,1,AB
214729,2,1,AB
214730,1,1,AB
214732,1,1,AB
214732,2,1,AB
214734,1,1,AB
214734,2,1,AB
214734,3,1,AB
214735,1,1,AA
214736,1,1,AN
214739,1,1,AP
214739,2,1,AP
214745,1,1,AP
214748,1,1,AB
214748,2,1,AB
214748,3,1,AB
214748,4,1,AB
214748,5,1,AB
214749,1,1,AB
214751,1,1,AT
214752,1,1,AT1
214753,1,1,AB
214753,2,1,AB
214753,3,1,AB
214756,1,1,AA
214757,1,1,AA
214760,1,1,AB
214766,1,1,AP
214768,1,1,AB
214768,2,1,AB
214773,1,1,AB
214775,1,1,AP
214777,1,1,AB1
214777,2,1,AB1
214777,3,1,AB1
214777,4,1,AB1
214777,5,1,AB1
214777,6,1,AB1
214779,1,1,AN
214785,1,1,AP
214785,2,1,AP
214790,1,1,AB
214790,2,1,AB
214790,3,1,AB
214792,1,1,AP
214799,1,1,AB
214799,2,1,AB
214799,3,1,AB
214803,1,1,AB
214803,2,1,AB
214803,3,1,AB
214804,1,1,AP
214805,1,1,AP
214805,2,1,AP
214805,3,1,AP
214805,4,1,AP
214806,1,1,AB
214806,2,1,AB
214809,1,1,AP
214811,1,1,AB
214814,1,1,AP
214815,1,1,AB
214815,2,1,AB
214815,3,1,AB
214815,4,1,AB
214816,1,1,AB
214816,2,1,AB
214816,3,1,AB
214816,4,1,AB
214817,1,1,AB
214823,1,1,BX
214823,2,1,BX
214824,1,1,AB
214824,2,1,AB
214824,3,1,AB
214824,4,1,AB
214827,1,1,AB
214827,2,1,AB
214827,3,1,AB
214827,4,1,AB
214839,1,1,AP
214842,1,1,AP
214844,1,1,AB
214845,1,1,AB
214847,1,1,AA
214848,1,1,AB
214848,2,1,AB
214849,1,1,AB
214850,1,1,AP
214856,1,1,AB
214862,1,1,AB
214862,2,1,AB
214864,1,1,AB
214867,1,1,AB
214870,1,1,AB
214870,2,1,AB
214871,1,1,AB
214874,2,1,AB
214874,3,1,AB
214879,1,1,AP
214890,1,1,AP
214892,1,1,AA
214892,2,1,AA
214894,1,1,AB
214895,1,1,AB
214896,1,1,AB
214896,2,1,AB
214896,3,1,AB
214897,1,1,AB
214901,1,1,AN
214908,1,1,AB
214908,2,1,AB
214908,3,1,AB
214908,4,1,AB
214908,5,1,AB
214912,1,1,AA
214913,1,1,AB
214913,2,1,AB
214918,1,1,AB
214918,2,1,AB
214918,3,1,AB
214918,4,1,AB
214918,5,1,AB
214920,1,1,AB
214920,2,1,AB
214921,1,1,AB
214921,2,1,AB
214921,3,1,AB
214921,4,1,AB
214921,5,1,AB
214925,1,1,AB
214926,1,1,AP
214928,1,1,AA
214928,2,1,AA
214928,3,1,AA
214930,1,1,AB
214930,2,1,AB
214934,1,1,AP
214941,1,1,AB
214941,2,1,AA
214941,3,1,AB
214949,1,1,AB
214950,1,1,AB
214950,2,1,AB
214955,1,1,AA
214956,1,1,AB
214956,2,1,AB
214956,3,1,AB
214957,1,1,AB1
214957,2,1,AB1
214959,1,1,AB1
214959,2,1,AB1
214959,3,1,AB1
214959,4,1,AB1
214959,5,1,AB1
214959,6,1,AB1
214960,1,1,AP
214961,1,1,AA
214966,1,1,AB
214969,1,1,AB
214969,2,1,AB
214969,3,1,AB
214969,4,1,AB
214970,1,1,AP
214971,1,1,AP
214980,1,1,AB
214980,2,1,AB
214982,1,1,AB
214982,2,1,AB
214982,3,1,AB
214987,1,1,AB
214992,1,1,AA
214996,1,1,AP
215001,1,1,AB
215002,1,1,AB
215003,1,1,AB
215004,1,1,AT
215005,1,1,AP
215008,1,1,AB
215011,1,1,AP
215012,1,1,AB
215012,2,1,AB
215012,3,1,AB
215016,1,1,AA
215017,1,1,AB
215017,2,1,AB
215022,1,1,AP
215024,1,1,AP
215025,1,1,AP
215026,1,1,AB
215026,2,1,AB
215026,3,1,AB
215028,1,1,AP
215032,1,1,AN
215033,1,1,AP
215035,1,1,AB
215037,1,1,AP
215038,1,1,AT
215041,1,1,AB
215042,1,1,AB
215043,1,1,AB
215047,1,1,AA
215048,1,1,AB
215048,2,1,AB
215049,1,1,AA
215049,2,1,AA
215053,1,1,AN
215056,1,1,AB
215057,1,1,AP
215058,1,1,AB
215059,1,1,AP
215059,2,1,AP
215061,1,1,AP
215061,2,1,AP
215061,3,1,AP
215061,4,1,AP
215063,1,1,AB
215065,1,1,AP
215066,1,1,AP
215067,1,1,AB
215069,1,1,AB
215069,2,1,AB
215069,3,1,AB
215069,4,1,AB
215074,1,1,AP
215076,1,1,AB
215076,2,1,AB
215076,3,1,AB
215076,4,1,AB
215076,5,1,AB
215077,1,1,AO
215078,1,1,AN
215080,1,1,AA
215081,1,1,AB
215082,1,1,AP
215083,1,1,AP
215086,1,1,AB
215087,1,1,AB
215089,1,1,AP
215089,2,1,AP
215089,3,1,AP
215091,1,1,AB
215091,2,1,AB
215100,1,1,AA
215101,1,1,AB
215101,2,1,AB
215102,1,1,AP
215104,1,1,AB
215105,1,1,AB
215106,1,1,AB
215106,2,1,AB
215107,1,1,AP
215109,1,1,AB
215113,1,1,AB
215113,2,1,AB
215113,3,1,AB
215113,4,1,AB
215113,5,1,AB
215116,1,1,AA
215124,1,1,AB
215132,1,1,AP
215133,1,1,AB
215133,2,1,AB
215135,1,1,AA
215135,2,1,AA
215137,1,1,AB
215137,2,1,AB
215137,3,1,AB
215138,1,1,AB
215138,2,1,AB
215141,1,1,AB
215141,2,1,AB
215141,3,1,AB
215141,4,1,AB
215143,1,1,AP
215146,1,1,AP
215147,1,1,AP
215154,1,1,AA
215158,1,1,AA
215169,1,1,AO
215177,1,1,AB
215177,2,1,AB
215177,3,1,AB
215178,1,1,AB
215178,2,1,AB
215183,1,1,AT
215183,2,1,AT
215184,1,1,AB
215184,2,1,AB
215184,3,1,AB
215185,1,1,AB
215186,1,1,AB
215194,1,1,AB
215194,2,1,AB
215195,1,1,AP
215196,1,1,AP
215196,2,1,AP
215197,1,1,AP
215197,2,1,AP
215203,1,1,AB
215204,1,1,AB
215208,1,1,AB
215208,2,1,AB
215208,3,1,AB
215209,1,1,AA
215210,1,1,AB
215212,1,1,AP
215215,1,1,AP
215219,1,1,AB1
215223,1,1,AB
215225,1,1,AT
215228,1,1,AB
215230,1,1,AB
215233,1,1,AB
215233,2,1,AB
215233,3,1,AB
215234,1,1,AO
215235,1,1,AP
215236,1,1,AP
215237,1,1,AP
215238,1,1,AB
215238,2,1,AB
215241,1,1,AP
215241,2,1,AP
215243,1,1,AB
215246,1,1,AB
215249,1,1,AB
215249,2,1,AB
215249,3,1,AB
215254,1,1,AB
215259,1,1,AB4
215259,2,1,AB4
215259,3,1,AB4
215259,4,1,AB4
215259,5,1,AB4
215259,6,1,AB4
215259,7,1,AB4
215259,8,1,AB4
215259,9,1,AB4
215259,10,1,AB4
215259,11,1,AB4
215259,12,1,AB4
215265,1,1,AB
215265,2,1,AB
215265,3,1,AB
215266,1,1,AB
215269,1,1,AB
215270,1,1,AB
215272,1,1,TBD
215279,1,1,AB
215290,1,1,AP
215304,1,1,AP
215304,2,1,AP
215304,3,1,AP
215304,4,1,AP
215304,5,1,AP
215307,1,1,AB
215307,2,1,AB
215307,3,1,AB
215311,1,1,AB
215312,1,1,AB
215312,2,1,AB
215313,1,1,AB
215315,1,1,AB
215315,2,1,AB
215315,3,1,AB
215316,1,1,AP
215318,1,1,AB
215318,2,1,AB
215318,3,1,AB
215323,1,1,AB
215323,2,1,AB
215323,3,1,AB
215324,1,1,AP
215324,2,1,AP
215324,3,1,AP
215328,1,1,AB
215329,1,1,AB
215330,1,1,AB
215330,2,1,AB
215330,3,1,AB
215330,4,1,AB
215330,5,1,AB
215330,6,1,AB
215330,7,1,AB
215332,1,1,AB
215333,1,1,AP
215334,1,1,AP
215336,1,1,AP
215337,1,1,AP
215338,1,1,AA
215342,1,1,AP
215342,2,1,AP
215351,1,1,AO
215351,2,1,AO
215354,1,1,AB
215355,1,1,AP
215359,1,1,AP
215363,1,1,AA
215364,1,1,AP
215365,1,1,AO
215368,1,1,AP
215370,1,1,AP
215371,1,1,AP
215374,1,1,AP
215375,1,1,AB
215376,1,1,BX
215376,2,1,BX
215376,3,1,BX
215376,4,1,BX
215376,5,1,BX
215376,6,1,BX
215377,1,1,AB
215377,2,1,AB
215379,1,1,AA
215381,1,1,AP
215381,2,1,AP
215382,1,1,AP1
215382,2,1,AP
215384,1,1,AB
215385,1,1,AN
215388,1,1,AB
215389,1,1,AB
215389,2,1,AB
215393,1,1,AB
215397,1,1,AB
215398,1,1,AB
215399,1,1,AB
215402,1,1,AB
215402,2,1,AB
215403,1,1,AP1
215404,1,1,AP
215406,1,1,AP
215408,1,1,AB
215409,1,1,AB
215414,1,1,AB
215414,2,1,AB
215414,3,1,AB
215414,4,1,AB
215415,1,1,AB
215415,2,1,AB
215415,3,1,AB
215415,4,1,AB
215415,5,1,AB
215415,6,1,AB
215417,1,1,AP
215420,1,1,AB
215420,2,1,AB
215421,1,1,AP1
215423,1,1,AB
215433,1,1,AB
215435,1,1,AB
215440,1,1,AB
215440,2,1,AB
215444,1,1,AB
215445,1,1,AB
215445,2,1,AB
215445,3,1,AB
215449,1,1,AB
215449,2,1,AB
215453,1,1,AB
215456,1,1,AB
215456,2,1,AB
215456,3,1,AB
215456,4,1,AB
215458,1,1,AB
215460,1,1,AP
215460,2,1,AP
215463,1,1,AB
215465,1,1,AP
215466,1,1,AB
215466,2,1,AB
215466,3,1,AB
215467,1,1,AB
215467,2,1,AB
215469,1,1,AA
215476,1,1,AA
215478,1,1,AB
215478,2,1,AB
215478,3,1,AB
215478,4,1,AB
215478,5,1,AB
215479,1,1,AP
215479,2,1,AP
215479,3,1,AP
215479,4,1,AP
215483,1,1,AB
215483,2,1,AB
215483,3,1,AB
215483,4,1,AB
215483,5,1,AB
215488,1,1,AP
215503,1,1,AP1
215506,1,1,AB
215508,1,1,AP
215509,1,1,AO
215510,1,1,AA
215516,1,1,AP
215516,2,1,AP
215516,3,1,AP
215519,1,1,AB
215520,1,1,AT1
215522,1,1,AB
215523,1,1,AB
215523,2,1,AB
215523,3,1,AB
215523,4,1,AB
215523,5,1,AB
215523,6,1,AB
215523,7,1,AB
215523,8,1,AB
215527,1,1,AB
215527,2,1,AB
215534,1,1,AB
215537,1,1,AB
215538,1,1,AB
215540,1,1,AA
215541,1,1,AB
215542,1,1,AP
215548,1,1,AB
215548,3,1,AB
215550,1,1,AB
215555,1,1,AB
215556,1,1,AB1
215556,2,1,AB1
215556,3,1,AB1
215556,4,1,AB1
215557,1,1,AP
215560,1,1,AB
215560,2,1,AB
215561,1,1,AB1
215561,2,1,AB1
215561,3,1,AB1
215561,4,1,AB1
215562,1,1,AB
215562,2,1,AB
215562,3,1,AB
215563,1,1,AB
215563,2,1,AB
215565,1,1,AB
215565,2,1,AB
215565,3,1,AB
215565,4,1,AB
215565,5,1,AB
215565,6,1,AB
215565,7,1,AB
215566,1,1,AB
215566,2,1,AB
215566,3,1,AB
215568,1,1,AB3
215568,2,1,AB3
215570,1,1,AB
215570,2,1,AB
215570,3,1,AB
215571,1,1,AN
215571,2,1,AN
215572,1,1,AB
215574,1,1,AB
215576,1,1,AB
215577,1,1,AB
215577,2,1,AB
215577,3,1,AB
215579,1,1,AB
215582,1,1,AA
215583,1,1,AP
215585,1,1,AB
215586,1,1,AB
215587,1,1,AB
215587,2,1,AB
215591,1,1,AB
215591,2,1,AB
215591,3,1,AB
215592,1,1,AP
215592,2,1,AP
215593,1,1,AP
215595,1,1,AA
215598,1,1,AB
215599,1,1,AB
215599,2,1,AB
215599,3,1,AB
215600,1,1,AB
215601,1,1,AB
215602,1,1,AB
215604,1,1,AB
215604,2,1,AB
215604,3,1,AB
215604,4,1,AB
215604,5,1,AB
215607,1,1,AB
215609,1,1,AB
215610,1,1,AB
215612,1,1,AT
215615,1,1,AB
215615,2,1,AB
215616,1,1,AB
215616,2,1,AB
215616,3,1,AB
215617,1,1,AP
215618,1,1,AT1
215620,1,1,AP
215621,1,1,AN
215622,1,1,AB
215622,2,1,AB
215622,3,1,AB
215622,4,1,AB
215623,1,1,AP
215624,1,1,AT1
215628,1,1,AP
215629,1,1,AB3
215629,2,1,AB3
215630,1,1,AB
215630,2,1,AB
215634,1,1,AO
215635,1,1,AP
215635,2,1,AP
215635,3,1,AP
215636,1,1,AP
215636,2,1,AP
215637,1,1,AB
215637,2,1,AB
215637,3,1,AB
215637,4,1,AB
215638,1,1,AB2
215638,2,1,AB2
215638,3,1,AB2
215638,4,1,AB2
215638,5,1,AB2
215641,1,1,AB
215647,1,1,AA
215651,1,1,AP
215652,1,1,AB
215654,1,1,AP
215654,2,1,AP
215657,1,1,AP
215658,1,1,AP
215659,1,1,AB
215659,2,1,AB
215659,3,1,AB
215659,4,1,AB
215659,5,1,AB
215660,1,1,AT
215661,1,1,AB
215661,2,1,AB
215663,1,1,AB1
215663,2,1,AB1
215663,3,1,AB1
215663,4,1,AB1
215664,1,1,AB
215664,2,1,AB
215664,3,1,AB
215666,1,1,AB
215666,2,1,AB
215666,3,1,AB
215669,1,1,AB
215671,1,1,AB
215672,1,1,AB
215672,2,1,AB
215672,3,1,AB
215672,4,1,AB
215672,5,1,AB
215673,1,1,AB
215674,1,1,AB
215674,2,1,AB
215674,3,1,AB
215674,4,1,AB
215675,1,1,AB
215675,2,1,AB
215675,3,1,AB
215680,1,1,AB
215680,2,1,AB
215684,1,1,AP
215684,2,1,AP
215687,1,1,AP
215687,2,1,AP
215689,1,1,AB
215689,2,1,AB
215692,1,1,AP
215693,1,1,AB
215697,1,1,AB
215697,2,1,AB
215697,3,1,AB
215698,1,1,AP
215699,1,1,AP
215705,1,1,AB
215707,1,1,AB
215708,1,1,AB
215709,1,1,AP
215709,2,1,AP
215710,1,1,AB
215710,2,1,AB
215710,3,1,AB
215710,4,1,AB
215710,5,1,AB
215713,1,1,AB
215715,1,1,AP
215716,1,1,AA
215716,2,1,AA
215718,1,1,AB
215719,1,1,AB
215723,1,1,AB
215723,2,1,AB
215723,3,1,AB
215723,4,1,AB
215723,5,1,AB
215724,1,1,AB
215725,1,1,AB3
215725,2,1,AB3
215726,1,1,AB
215730,1,1,AP
215732,1,1,AP
215733,1,1,AB
215733,2,1,AB
215737,1,1,AP
215738,1,1,AB
215739,1,1,AB
215739,2,1,AB
215742,1,1,AB
215744,1,1,AP
215744,2,1,AP
215744,3,1,AP
215745,1,1,AB
215750,1,1,AB
215750,2,1,AB
215755,1,1,AB
215755,2,1,AB
215755,3,1,AB
215755,4,1,AB
215755,5,1,AB
215755,6,1,AB
215755,7,1,AB
215755,8,1,AB
215759,1,1,AB
215759,2,1,AB
215759,3,1,AB
215759,4,1,AB
215759,5,1,AB
215759,6,1,AB
215761,1,1,AB
215761,2,1,AB
215765,1,1,AP
215767,1,1,AB
215767,2,1,AB
215768,1,1,AB
215771,1,1,AB
215771,2,1,AB
215771,3,1,AB
215771,4,1,AB
215771,5,1,AB
215771,6,1,AB
215771,7,1,AB
215772,1,1,AB
215773,1,1,AB
215775,1,1,AB1
215775,2,1,AB1
215775,3,1,AB1
215776,1,1,AB
215781,1,1,AB
215787,1,1,AB
215787,2,1,AB
215788,1,1,AB
215789,1,1,AB
215789,2,1,AB
215794,1,1,AB
215796,1,1,AB
215796,2,1,AB
215796,3,1,AB
215798,1,1,AB
215802,1,1,AB
215802,2,1,AB
215802,3,1,AB
215802,4,1,AB
215802,5,1,AB
215802,6,1,AB
215802,7,1,AB
215808,1,1,AP
215808,2,1,AP
215808,3,1,AP
215810,1,1,AP
215816,1,1,AT
215821,1,1,AP
215821,2,1,AP
215825,1,1,AP
215826,1,1,AP
215827,1,1,AP
215828,1,1,AP
215829,1,1,AP
215832,1,1,AB
215835,1,1,AB
215837,1,1,AB
215838,1,1,AB1
215843,1,1,AB
215843,2,1,AB
215843,3,1,AB
215843,4,1,AB
215846,2,1,AP
215846,3,1,AP
215847,1,1,AB
215848,1,1,AB
215848,2,1,AB
215848,3,1,AB
215848,4,1,AB
215856,1,1,AP
215859,1,1,AB
215860,1,1,AP
215861,1,1,AP
215876,1,1,AB
215876,2,1,AB
215876,3,1,AB
215878,1,1,AB
215880,1,1,AB
215880,2,1,AB
215883,1,1,AN
215885,1,1,AB
215885,2,1,AB
215885,3,1,AB
215886,1,1,AT
215890,1,1,AP
215891,1,1,AB
215892,1,1,AB
215892,2,1,AB
215893,1,1,AB
215893,2,1,AB
215899,1,1,AB
215901,1,1,AP
215902,1,1,AB
215902,2,1,AB
215904,1,1,TBD
215905,1,1,AP
215907,1,1,AN
215908,1,1,AB
215908,2,1,AB
215908,3,1,AB
215908,4,1,AB
215909,1,1,AB
215909,2,1,AB
215913,1,1,AB
215913,2,1,AB
215917,1,1,AP
215921,1,1,AB
215922,1,1,AB
215924,1,1,AB
215925,1,1,AB
215931,1,1,AB
215931,2,1,AB
215933,1,1,AB
215936,1,1,AT2
215939,1,1,AB
215939,2,1,AB
215939,3,1,AB
215947,1,1,AB
215947,2,1,AB
215948,1,1,AB
215948,2,1,AB
215949,1,1,AB1
215949,2,1,AB1
215949,3,1,AB1
215955,1,1,AP
215959,1,1,AB
215959,2,1,AB
215959,3,1,AB
215961,1,1,AP
215964,1,1,AP
215969,1,1,AP
215969,2,1,AP
215971,1,1,AB
215971,2,1,AB
215971,3,1,AB
215972,1,1,BX
215978,1,1,AB
215978,2,1,AB
215979,1,1,AP
215980,1,1,AP
215988,1,1,AB
215990,1,1,AB
215995,1,1,AB
215995,2,1,AB
215995,3,1,AB
215997,1,1,AB2
215997,2,1,AB2
215997,3,1,AB2
215997,4,1,AB2
215998,1,1,AB
215999,1,1,AB
215999,2,1,AB
215999,3,1,AB
216001,1,1,AB
216003,1,1,AP
216004,1,1,AB
216004,2,1,AB
216004,3,1,AB
216004,4,1,AB
216004,5,1,AB
216004,6,1,AB
216007,2,1,AP
216008,1,1,AB
216013,1,1,AB
216015,1,1,AB
216019,1,1,AB2
216019,2,1,AB2
216021,1,1,AP
216035,1,1,AB
216037,1,1,AP
216037,2,1,AP
216038,1,1,AP
216039,1,1,AP
216039,2,1,AP
216040,1,1,AP
216040,2,1,AP
216040,3,1,AP
216041,1,1,AB
216041,2,1,AB
216042,1,1,AP
216044,1,1,AB
216044,2,1,AB
216044,3,1,AB
216044,4,1,AB
216046,1,1,AB1
216046,2,1,AB1
216046,3,1,AB1
216049,1,1,AP
216049,2,1,AP
216050,1,1,AP
216050,2,1,AP
216055,1,1,AB
216055,2,1,AB
216055,3,1,AB
216055,4,1,AB
216055,5,1,AB
216063,1,1,AB2
216063,2,1,AB2
216063,3,1,AB
216063,4,1,AB2
216063,5,1,AB
216064,1,1,AB
216064,2,1,AB
216066,1,1,AB
216066,2,1,AB
216067,1,1,AB2
216067,2,1,AB2
216067,3,1,AB2
216073,1,1,AB
216075,1,1,AP
216076,1,1,AB
216078,1,1,AP
216081,1,1,AP
216081,2,1,AP
216081,3,1,AP
216081,4,1,AP
216081,5,1,AP
216081,6,1,AP
216084,1,1,AA
216090,1,1,AP
216091,1,1,AP
216097,1,1,AB2
216097,2,1,AB2
216097,3,1,AB2
216097,4,1,AB2
216097,5,1,AB2
216097,6,1,AB2
216103,1,1,AB
216113,1,1,AP
216114,1,1,AB
216117,1,1,TBD
216117,2,1,TBD
216117,3,1,TBD
216117,4,1,TBD
216117,5,1,TBD
216117,6,1,TBD
216117,7,1,TBD
216120,1,1,AP
216120,2,1,AP
216123,1,1,AT
216125,1,1,AP
216126,1,1,AP
216127,1,1,AP
216128,1,1,AN
216129,1,1,AP
216130,1,1,AT
216131,1,1,AP
216135,1,1,AP
216135,2,1,AP
216137,1,1,AB
216137,2,1,AB
216137,3,1,AB
216139,1,1,AB
216140,1,1,AB
216140,2,1,AB
216140,3,1,AB
216140,4,1,AB
216143,1,1,AB
216143,2,1,AB
216145,1,1,AP
216145,2,1,AP
216145,3,1,AP
216146,1,1,AP
216150,1,1,AA
216151,1,1,AA
216152,1,1,AP
216154,1,1,AP
216154,2,1,AP
216156,1,1,AA
216156,2,1,AA
216159,1,1,AP
216159,2,1,AP
216160,1,1,AB
216164,1,1,AP
216164,2,1,AP
216164,3,1,AP
216167,1,1,AB1
216168,1,1,AB
216168,2,1,AB
216171,1,1,AP
216172,1,1,AB
216172,2,1,AB
216172,3,1,AB
216172,4,1,AB
216174,1,1,AB
216174,2,1,AB
216174,3,1,AB
216174,4,1,AB
216184,1,1,AB
216187,1,1,AB
216187,2,1,AB
216197,1,1,AB
216197,2,1,AB
216197,3,1,AB
216197,4,1,AB
216197,5,1,AB
216197,6,1,AB
216197,7,1,AB
216197,8,1,AB
216198,1,1,AB
216199,1,1,AP
216199,2,1,AP
216201,1,1,AB
216201,2,1,AB
216201,3,1,AB
216201,4,1,AB
216202,1,1,AB
216202,2,1,AB
216206,1,1,AP
216209,1,1,BX
216211,1,1,AB
216211,2,1,AB
216212,1,1,AB
216212,2,1,AB
216213,1,1,AB
216213,2,1,AB
216213,3,1,AB
216213,4,1,AB
216213,5,1,AB
216213,6,1,AB
216216,1,1,AB
216216,2,1,AB
216216,3,1,AB
216229,1,1,AB
216229,2,1,AB
216229,3,1,AB
216232,1,1,AB1
216232,2,1,AB1
216232,3,1,AB
216233,1,1,AP
216234,1,1,AP
216234,2,1,AP
216235,1,1,AB
216235,2,1,AB
216235,3,1,AB
216243,1,1,AB
216243,2,1,AB
216243,3,1,AB
216243,4,1,AB
216243,5,1,AB
216243,6,1,AB
216244,1,1,AP
216244,2,1,AP
216247,1,1,AB
216249,1,1,AP
216249,2,1,AP
216249,3,1,AP
216250,1,1,AT
216252,1,1,AB2
216252,2,1,AB2
216261,1,1,AB
216261,2,1,AB
216261,3,1,AB
216261,4,1,AB
216261,5,1,AB
216261,6,1,AB
216262,1,1,AB
216262,2,1,AB
216266,1,1,AB
216266,2,1,AB
216266,3,1,AB
216266,4,1,AB
216266,5,1,AB
216266,6,1,AB
216266,7,1,AB
216269,1,1,AB1
216269,2,1,AB1
216269,3,1,AB1
216274,1,1,AP
216274,2,1,AP
216274,3,1,AP
216275,1,1,AB
216276,1,1,AB
216276,2,1,AB
216278,1,1,AB
216278,2,1,AB
216279,1,1,AB1
216279,2,1,AB1
216279,3,1,AB1
216279,4,1,AB1
216282,1,1,AB
216282,2,1,AB
216282,3,1,AB
216282,4,1,AB
216282,5,1,AB
216283,1,1,AB
216284,1,1,AB
216291,1,1,AP
216294,1,1,AP
216295,1,1,AB
216297,1,1,AA
216300,1,1,AB
216300,2,1,AB
216303,1,1,AN
216304,1,1,AB2
216304,2,1,AB2
216304,3,1,AB2
216308,1,1,AT2
216309,1,1,AP
216309,2,1,AP
216317,1,1,AB
216321,1,1,AB1
216321,2,1,AB1
216321,3,1,AB1
216323,1,1,AB
216324,1,1,AP
216326,1,1,AB
216327,1,1,AB
216327,2,1,AB
216327,3,1,AB
216327,4,1,AB
216327,5,1,AB
216327,6,1,AB
216328,1,1,AT
216331,1,1,AB
216332,1,1,AB
216334,1,1,AB
216335,1,1,AP
216338,1,1,AB
216341,1,1,AP
216342,1,1,AB
216342,2,1,AB
216342,3,1,AB
216343,1,1,AB
216343,2,1,AB
216344,1,1,AP
216344,2,1,AP
216344,3,1,AP
216345,1,1,AB
216346,1,1,AP
216348,1,1,AB
216350,1,1,AB
216350,2,1,AB
216350,3,1,AB
216350,4,1,AB
216351,1,1,AA
216355,1,1,AB
216356,1,1,AB
216357,1,1,AB
216357,2,1,AB
216364,1,1,AP
216368,1,1,AA
216373,1,1,AP
216375,1,1,AB
216375,2,1,AB
216375,3,1,AB
216375,4,1,AB
216376,1,1,AA
216379,1,1,AP
216379,2,1,AP
216383,1,1,AB
216383,2,1,AB
216383,3,1,AB
216384,1,1,AB
216385,1,1,AB
216389,1,1,AT
216390,1,1,AP
216393,1,1,AB
216399,1,1,AB
216399,2,1,AB
216400,1,1,AB
216404,1,1,AB
216404,2,1,AB
216404,3,1,AB
216407,1,1,AB
216413,1,1,AP
216414,1,1,AB2
216414,2,1,AB2
216414,3,1,AB2
216414,4,1,AB2
216414,5,1,AB2
216418,1,1,AB
216419,1,1,AB
216420,1,1,AP
216422,1,1,AP
216424,1,1,AP
216424,2,1,AP
216426,1,1,AN
216427,1,1,AB
216432,1,1,AB
216432,2,1,AB
216434,1,1,AP
216436,1,1,AB
216436,2,1,AB
216436,3,1,AB
216436,4,1,AB
216437,1,1,AP
216438,1,1,AP
216438,2,1,AP
216439,1,1,AB
216439,2,1,AB
216439,3,1,AB
216439,4,1,AB
216439,5,1,AB
216439,6,1,AB
216440,1,1,AB
216440,2,1,AB
216440,3,1,AB
216441,1,1,AB
216441,2,1,AB
216444,1,1,AB
216445,1,1,AP
216446,1,1,AB
216446,2,1,AB
216448,1,1,AA
216452,1,1,AB
216453,1,1,AB
216454,1,1,AB
216456,1,1,AB
216456,2,1,AB
216458,1,1,AB
216460,1,1,AB
216461,1,1,AA
216462,1,1,AB
216463,1,1,AB
216463,2,1,AB
216463,3,1,AB
216464,1,1,AA
216467,1,1,AP
216471,1,1,AP
216474,1,1,AB
216484,1,1,AB
216486,1,1,AN
216488,1,1,AB
216492,1,1,AA
216493,1,1,AP
216493,2,1,AP
216493,3,1,AP
216493,4,1,AP
216494,1,1,AP
216495,1,1,AB
216495,2,1,AB
216496,1,1,AT
216501,1,1,AB
216502,1,1,AB
216502,2,1,AB
216504,1,1,AB
216505,1,1,AB
216505,2,1,AB
216505,3,1,AB
216506,1,1,AP
216506,2,1,AP
216509,1,1,AB
216509,2,1,AB
216509,3,1,AB
216509,4,1,AB
216510,1,1,AP
216512,1,1,AA
216517,1,1,AB
216521,1,1,AB
216521,2,1,AB
216521,3,1,AB
216521,4,1,AB
216524,1,1,AB
216524,2,1,AB
216524,3,1,AB
216524,4,1,AB
216524,5,1,AB
216527,1,1,AN
216528,1,1,AP
216531,1,1,AB
216531,2,1,AB
216533,1,1,AT3
216533,2,1,AT3
216536,1,1,AA
216536,2,1,AA
216537,1,1,AB
216537,2,1,AB
216537,3,1,AB
216538,1,1,AP
216539,1,1,AP
216539,2,1,AP
216541,1,1,AP
216542,1,1,AP
216542,2,1,AP
216545,1,1,AB
216547,1,1,AB
216547,2,1,AB
216547,3,1,AB
216547,4,1,AB
216547,5,1,AB
216547,6,1,AB
216548,1,1,AB
216548,2,1,AB
216548,3,1,AB
216549,1,1,AB
